顾客编号	大类名称	中类名称	小类名称	销售日期	销售数量	销售金额	商品单价
91	蔬果	水果	桃/李类	20150423	0.774		11.8
205	蔬果	加工豆类	豆腐	20150423	1		2
371	蔬果	水果	苹果类	20150423	1.62		7.98
371	熟食	现制中式面点	现制烙类	20150423	2		1
601	蔬果	蔬菜	根茎	20150423	0.575		3.96
434	洗化	口腔卫生用品	成人牙膏	20150423	1		13.9
261	休闲	糕点	中式糕点	20150423	0.29		17.8
371	蔬果	蔬菜	花果	20150423	0.28		9.6
223	肉禽	猪肉	鲜猪肉	20150423	0.58		29.8
223	日配	冷藏乳品	冷藏加味酸乳	20150423	1		2.3
1751	粮油	液体调料	料酒	20150423	1		3.9
1989	酒饮	香烟	国产省内香烟	20150423	10		22
637	蔬果	蔬菜	花果	20150423	0.338		9.6
637	休闲	炒货	香瓜子	20150423	1		5.9
637	蔬果	蔬菜	有机蔬菜	20150423	0.426		5
261	休闲	即食熟制品	豆干类	20150423	1		2.9
1839	休闲	饼干	苏打	20150423	1		3.5
637	熟食	现制中式面点	现制蒸类	20150423	0.636		6
113	蔬果	水果	进口水果	20150423	0.626		17.6
261	洗化	洗护发用品	润发护发	20150423	1		7.9
769	肉禽	猪肉	鲜猪肉	20150423	0.396		29.8
769	蔬果	蔬菜	花果	20150423	0.702		2.58
769	蔬果	蔬菜	花果	20150423	0.374		16
1174	休闲	膨化点心	袋装薯片	20150423	1		7.5
348	蔬果	蔬菜	花果	20150423	0.59		9.6
1130	休闲	蜜饯	果蔬干	20150423	1		11.9
1856	洗化	纸制品	无芯纸	20150423	1		15.9
2345	休闲	糕点	中式糕点	20150423	0.262		19.6
274	休闲	即食熟制品	牛肉干	20150423	1		10.9
752	熟食	现制中式面点	现制蒸类	20150423	0.626		6
2511	蔬果	水果	苹果类	20150423	0.948		11.98
2508	熟食	凉拌熟食	凉拌素食	20150423	0.196		20
2507	洗化	浴厕厨清洁剂	餐具清洁剂	20150423	1		18.7
2507	洗化	纸制品	湿巾纸	20150423	1		3.9
58	水产	冷冻水产	冷冻海鱼	20150423	1.065		7.98
2251	蔬果	水果	蕉类	20150423	0.424		5.96
1318	休闲	饼干	夹心	20150423	1		18.9
783	肉禽	猪肉	鲜猪肉	20150423	0.532		25.8
783	蔬果	蔬菜	花果	20150423	0.391		5.8
591	蔬果	蔬菜	花果	20150423	0.7		2.58
55	休闲	炒货	其他炒货	20150423	0.346		23.8
2345	蔬果	蔬菜	叶菜	20150423	1		4.98
2345	蔬果	蔬菜	菌菇类	20150423	0.188		9
274	休闲	糕点	蛋卷	20150423	1		4.7
274	休闲	炒货	豆类	20150423	1		4.3
437	休闲	糕点	中式糕点	20150423	0.212		39.6
371	蔬果	蔬菜	花果	20150423	0.882		2.58
371	蔬果	水果	其它水果	20150423	0.67		15
1469	蔬果	水果	苹果类	20150423	1.796		11.98
261	休闲	即食熟制品	豆干类	20150423	0.282		39.8
106	休闲	蜜饯	枣	20150423	1		3.7
2099	休闲	炒货	核桃/肉	20150423	1		34.5
411	日配	冷藏乳品	冷藏乳酸菌	20150423	1		5
261	洗化	洗浴用品	香皂	20150423	1		4.9
1174	休闲	饼干	其他饼干	20150423	1		5.7
2123	蔬果	蔬菜	叶菜	20150423	0.34		3.96
2507	洗化	纸制品	无芯纸	20150423	1		15.5
58	洗化	洗浴用品	沐浴露	20150423	1		9.7
348	蔬果	水果	苹果类	20150423	3.556		11.98
2251	蔬果	蔬菜	花果	20150423	0.102		7.96
62	粮油	调味酱	辣酱	20150423	1		11.3
274	休闲	饼干	曲奇	20150423	1		5.3
1765	蔬果	水果	苹果类	20150423	1.594		7.98
81	蔬果	蔬菜	花果	20150423	1.554		5.8
348	蔬果	蔬菜	花果	20150423	0.48		16
52	洗化	纸制品	手帕纸	20150423	1		6.9
2509	蔬果	蔬菜	叶菜	20150423	0.252		5.8
2509	家居	粘合用品	粘钩	20150423	1		5.5
2507	洗化	洗护发用品	润发护发	20150423	1		65
274	日配	冷藏乳品	冷藏果粒酸乳	20150423	1		8.9
274	休闲	膨化点心	袋装薯片	20150423	1		4
274	休闲	膨化点心	袋装薯片	20150423	1		6
223	蔬果	蔬菜	菌菇类	20150423	0.206		9
2180	蔬果	蔬菜	根茎	20150423	0.674		30
1765	休闲	糕点	中式糕点	20150423	0.608		19.6
637	蔬果	蔬菜	花果	20150423	0.792		2.58
1884	酒饮	净水	国产矿水	20150423	1		2.5
1765	蔬果	水果	梨类	20150423	1.646		11.98
1318	休闲	蜜饯	枣	20150423	1		20.9
84	蔬果	蔬菜	叶菜	20150423	0.799		6
84	蔬果	蔬菜	菌菇类	20150423	0.299		18
52	冲调	冲调食品	麦片/粉	20150423	1		32.7
52	休闲	膨化点心	其他膨化点心	20150423	1		8.5
205	蔬果	蔬菜	叶菜	20150423	0.651		3.96
1318	洗化	洗衣用品	洗衣皂	20150423	1		5.7
2507	蔬果	蔬菜	其它蔬菜	20150423	0.242		7.96
474	休闲	糕点	中式糕点	20150423	1		3.9
2509	休闲	口香糖	有糖口香糖	20150423	1		3.7
1421	酒饮	啤酒	国产黄啤	20150423	6		2
62	粮油	调味酱	色拉酱	20150423	1		9.9
783	水产	冰鲜水产	贝蛤类	20150423	0.352		1
783	蔬果	蔬菜	叶菜	20150423	0.288		5.6
1078	蔬果	蔬菜	花果	20150423	0.354		9.6
400	蔬果	水果	苹果类	20150423	1.068		11.98
371	熟食	现制中式面点	现制蒸类	20150423	0.51		6
2099	休闲	糕点	煎饼	20150423	1		6.9
270	蔬果	蔬菜	根茎	20150423	0.427		3.96
2508	日配	冷冻火锅类	火锅丸类	20150423	0.306		32.6
204	粮油	酱菜类	榨菜	20150423	2		0.5
2507	粮油	盐/糖	冰糖	20150423	1		9.5
270	粮油	酱菜类	笋类	20150423	1		2.3
261	蔬果	蔬菜	其它蔬菜	20150423	0.234		7.96
1318	日配	冷藏乳品	冷藏原味鲜乳	20150423	1		12.8
164	休闲	炒货	香瓜子	20150423	1		6.9
58	休闲	糕点	散称糕点	20150423	0.34		27.6
2513	洗化	剃须护理用品	剃须刀片	20150423	1		85
2513	洗化	卫生巾	卫生护垫	20150423	1		5.9
2375	日配	冷藏乳品	冷藏原味酸乳	20150423	1		21.9
106	洗化	卫生巾	夜用卫生巾	20150423	1		6.7
1174	休闲	饼干	趣味/休闲	20150423	1		6.5
52	粮油	酱菜类	榨菜	20150423	1		1.7
752	蔬果	蔬菜	菌菇类	20150423	0.476		6.56
2509	日配	常温肉制品	猪肉火腿肠	20150423	1		3.3
437	日配	常温肉制品	蔬菜火腿肠	20150423	1		6.3
2511	日配	冷藏乳品	冷藏乳酸菌	20150423	1		12.9
2123	蔬果	蔬菜	花果	20150423	0.508		5.8
2514	蔬果	蔬菜	花果	20150423	0.46		1.98
2514	日配	冷藏乳品	冷藏乳酸菌	20150423	1		12.9
2508	蔬果	蔬菜	花果	20150423	0.686		2.58
1884	休闲	糕点	派	20150423	1		9.9
1884	休闲	果冻	杯装果冻	20150423	1		4
1318	休闲	即食熟制品	牛肉干	20150423	1		12.5
1318	洗化	洗衣用品	洗衣皂	20150423	1		6.7
2507	日配	常温乳品	利乐砖乳酸菌	20150423	1		6.4
2507	休闲	即食熟制品	禽肉	20150423	1		5.5
146	休闲	饼干	进口饼干	20150423	1		14.9
474	蔬果	水果	瓜类	20150423	2.022		3.98
2251	蔬果	加工豆类	豆类料理	20150423	1		4.2
2251	日配	蛋类	新鲜蛋品	20150423	1		78
2099	日配	冷藏乳品	冷藏营养酸乳	20150423	1		8.9
223	蔬果	蔬菜	花果	20150423	0.834		1.98
601	蔬果	蔬菜	叶菜	20150423	0.371		12
261	蔬果	蔬菜	叶菜	20150423	0.382		6.56
261	蔬果	加工豆类	豆腐	20150423	0.6		2.96
2507	洗化	纸制品	手帕纸	20150423	1		6.9
58	熟食	现制中式面点	现制蒸类	20150423	0.437		6
58	休闲	糕点	散称糕点	20150423	0.264		51.6
58	休闲	无糖食品	无糖休闲食品	20150423	0.352		24
2513	洗化	剃须护理用品	剃须刀架	20150423	1		39
55	蔬果	水果	桃/李类	20150423	0.916		31.8
2509	日配	外送面包糕点	外送西式糕点	20150423	1		4.3
2251	蔬果	蔬菜	花果	20150423	0.438		5.8
2251	蔬果	蔬菜	花果	20150423	0.426		2.58
2251	冲调	蜂蜜/面包酱	蜂蜜	20150423	1		113
509	洗化	婴幼儿用品	爽身祛痱粉	20150423	1		7.9
509	洗化	婴幼儿用品	婴幼儿湿纸巾	20150423	1		3.5
783	洗化	洗衣用品	去污/干洗剂	20150423	1		11.9
1243	冲调	咖啡	咖啡	20150423	1		9.9
803	粮油	五谷杂粮	常规面粉	20150423	1		32.9
38	蔬果	蔬菜	叶菜	20150423	0.556		5.8
2464	蔬果	蔬菜	叶菜	20150423	0.36		5.6
2345	蔬果	水果	瓜类	20150423	0.502		5.98
752	蔬果	蔬菜	花果	20150423	0.144		7.6
221	日配	常温乳品	百利包纯奶	20150423	16		2.1
2508	蔬果	蔬菜	叶菜	20150423	0.52		5.56
223	蔬果	蔬菜	菌菇类	20150423	0.306		6.56
400	粮油	食用油	大豆油	20150423	1		33.9
270	洗化	浴厕厨清洁剂	洁厕剂	20150423	1		11.7
261	蔬果	水果	其它水果	20150423	0.528		11.98
274	休闲	膨化点心	其他膨化点心	20150423	1		2.7
752	蔬果	加工豆类	豆腐	20150423	1		2
1765	休闲	糕点	中式糕点	20150423	0.548		17.8
1765	休闲	蜜饯	枣	20150423	0.63		23.8
1884	休闲	即食熟制品	海苔	20150423	1		4.9
2507	休闲	膨化点心	袋装薯片	20150423	1		2.9
474	日配	蛋类	新鲜蛋品	20150423	0.878		6.78
106	日配	冰品	甜筒	20150423	1		4
2251	蔬果	蔬菜	菌菇类	20150423	0.35		80
2251	冲调	咖啡	咖啡	20150423	1		56
509	休闲	膨化点心	米制点心	20150423	1		8.5
91	蔬果	水果	桃/李类	20150423	0.986		31.8
204	蔬果	蔬菜	根茎	20150423	0.662		6.56
1130	蔬果	蔬菜	叶菜	20150423	0.23		3.96
437	蔬果	水果	蕉类	20150423	1.098		5.96
52	蔬果	水果	瓜类	20150423	1.028		20
2507	休闲	糖果	硬糖	20150423	0.166		71
474	休闲	糕点	煎饼	20150423	1		6.9
2251	蔬果	水果	桃/李类	20150423	0.852		9.96
2464	蔬果	加工豆类	豆腐	20150423	2		1.5
274	休闲	果冻	礼包/桶果冻	20150423	1		14.9
371	蔬果	蔬菜	根茎	20150423	0.478		20
2515	酒饮	净水	国产纯水	20150423	2		3
1469	蔬果	蔬菜	根茎	20150423	0.892		1.96
151	日配	蛋类	新鲜蛋品	20150423	0.822		14
304	蔬果	蔬菜	叶菜	20150423	0.589		2.56
13	熟食	凉拌熟食	凉拌素食	20150423	0.22		20
1751	日配	常温乳品	其他常温乳品	20150423	4		3
1751	粮油	液体调料	滴醋	20150423	1		12.9
113	蔬果	水果	瓜类	20150423	0.761		5.98
1884	洗化	卫生巾	日用卫生巾	20150423	1		4.7
1318	洗化	卫生巾	日用卫生巾	20150423	1		6.9
164	洗化	洗护发用品	美发造型	20150423	1		27.9
84	蔬果	蔬菜	花果	20150423	0.644		5.6
261	蔬果	蔬菜	花果	20150423	0.474		9.96
1174	酒饮	运动机能饮料	健康机能饮料	20150423	1		4
752	蔬果	蔬菜	叶菜	20150423	0.296		5.56
597	肉禽	鸡产品	分割鸡件	20150423	0.298		17.6
597	粮油	液体调料	料酒	20150423	1		3.9
91	蔬果	水果	桃/李类	20150423	0.25		11.8
1884	休闲	蜜饯	葡萄干	20150423	1		11.9
2099	休闲	即食熟制品	海苔	20150423	1		5.9
2099	休闲	即食熟制品	海苔	20150423	1		5.9
1751	休闲	饼干	钙奶	20150423	1		6.7
1078	蔬果	蔬菜	根茎	20150423	0.46		1.96
1469	休闲	饼干	钙奶	20150423	1		3.7
151	熟食	现制中式面点	现制蒸类	20150423	0.454		6
52	蔬果	水果	苹果类	20150423	0.948		11.98
52	休闲	饼干	威化	20150423	1		27.9
304	蔬果	水果	其它水果	20150423	0.901		23
261	洗化	口腔卫生用品	成人牙膏	20150423	1		5.9
371	蔬果	蔬菜	根茎	20150423	0.91		6.56
223	蔬果	蔬菜	鲜调味	20150423	0.392		6.56
304	蔬果	蔬菜	花果	20150423	0.712		2.58
2251	蔬果	蔬菜	花果	20150423	0.234		9.6
270	蔬果	水果	瓜类	20150423	0.506		6
261	粮油	食用油	调和油	20150423	1		29.9
261	休闲	即食熟制品	其他即食熟制品	20150423	1		2.7
38	蔬果	蔬菜	根茎	20150423	0.608		7.96
769	日配	蛋类	新鲜蛋品	20150423	0.9		14
2345	蔬果	蔬菜	花果	20150423	0.782		1.98
274	日配	常温乳品	利乐砖纯奶	20150423	1		65
1884	休闲	糖果	凝胶糖	20150423	1		3
1318	休闲	饼干	夹心	20150423	1		6.9
1318	洗化	洗衣用品	洗衣皂	20150423	1		14.9
1318	洗化	卫生巾	夜用卫生巾	20150423	1		7.9
591	蔬果	蔬菜	花果	20150423	0.64		5.6
591	粮油	液体调料	滴醋	20150423	1		12.9
55	蔬果	水果	进口水果	20150423	0.906		17.6
52	洗化	口腔卫生用品	成人牙膏	20150423	1		8
223	日配	冷冻点心	冷冻年糕	20150423	1		6.7
151	蔬果	水果	进口水果	20150423	1.012		17.6
270	蔬果	蔬菜	花果	20150423	0.32		1.98
270	蔬果	水果	瓜类	20150423	0.43		19.8
270	休闲	蜜饯	枣	20150423	0.468		23.8
601	蔬果	蔬菜	花果	20150423	0.894		1.98
637	蔬果	水果	瓜类	20150423	0.668		19.8
769	蔬果	蔬菜	花果	20150423	0.26		9.6
803	粮油	液体调料	其他酱油	20150423	1		12.9
1122	蔬果	水果	梨类	20150424	1.128		4
976	粮油	液体调料	料酒	20150424	1		5.9
2123	酒饮	运动机能饮料	健康机能饮料	20150424	1		4
183	洗化	洗浴用品	香皂	20150424	1		4.9
814	休闲	膨化点心	袋装薯片	20150424	1		3.5
2433	蔬果	蔬菜	叶菜	20150424	0.31		5.6
3	日配	蛋类	新鲜蛋品	20150424	1.78		6.78
1122	蔬果	蔬菜	叶菜	20150424	0.58		1.96
2516	日配	蛋类	新鲜蛋品	20150424	1		75
255	蔬果	蔬菜	根茎	20150424	0.988		6.56
67	休闲	糕点	散称糕点	20150424	0.628		27.6
127	蔬果	蔬菜	花果	20150424	0.896		2.58
1715	日配	常温乳品	百利包纯奶	20150424	16		2.1
2407	日配	冷藏乳品	冷藏原味酸乳	20150424	1		18.9
133	粮油	食用油	花生油	20150424	1		109.9
1083	洗化	纸制品	湿巾纸	20150424	1		3.9
350	酒饮	乳饮料	果味乳饮	20150424	1		11.7
2455	蔬果	蔬菜	花果	20150424	0.505		5.8
1455	蔬果	水果	进口水果	20150424	0.44		39.8
235	休闲	饼干	趣味/休闲	20150424	1		6.7
235	休闲	糕点	散称糕点	20150424	0.318		51.6
2517	蔬果	水果	蕉类	20150424	2.424		5.96
1122	蔬果	蔬菜	根茎	20150424	0.306		20
1122	熟食	凉拌熟食	凉拌素食	20150424	0.001		20
1470	肉禽	猪肉	鲜猪肉	20150424	1.232		19.8
1470	粮油	酱菜类	其它酱菜	20150424	0.27		11.8
2464	蔬果	水果	瓜类	20150424	0.766		11.96
2518	蔬果	蔬菜	叶菜	20150424	0.464		5.6
814	休闲	蜜饯	梅	20150424	1		4.5
1470	休闲	饼干	酥性	20150424	0.784		19.6
646	日配	外送面包糕点	外送咸面包	20150424	1		2.3
2118	日配	常温乳品	利乐砖纯奶	20150424	1		3
1158	蔬果	蔬菜	叶菜	20150424	0.44		5.8
1158	蔬果	蔬菜	花果	20150424	1.065		1.98
199	日配	冷藏乳品	冷藏营养酸乳	20150424	1		11.9
1455	蔬果	蔬菜	花果	20150424	0.926		2.58
1987	蔬果	加工豆类	豆干豆皮	20150424	0.27		6.96
151	蔬果	蔬菜	叶菜	20150424	0.376		5.6
1122	蔬果	蔬菜	根茎	20150424	0.306		4
976	休闲	饼干	钙奶	20150424	1		3.9
2123	休闲	糕点	中式糕点	20150424	1		9.3
1731	熟食	凉拌熟食	凉拌素食	20150424	0.426		20
127	休闲	膨化点心	米制点心	20150424	1		8.5
91	蔬果	水果	桃/李类	20150424	1.178		39.8
205	蔬果	蔬菜	叶菜	20150424	0.408		5.6
183	休闲	糕点	中式糕点	20150424	0.4		39.6
814	休闲	膨化点心	袋装薯片	20150424	1		8.5
814	酒饮	运动机能饮料	运动饮料	20150424	1		4
976	蔬果	蔬菜	花果	20150424	0.678		1.98
976	文体	学生用品	修正液/带	20150424	1		3.3
1122	蔬果	加工豆类	豆类料理	20150424	0.82		11
67	日配	常温乳品	利乐砖酸酸乳	20150424	6		6.7
627	蔬果	蔬菜	花果	20150424	0.34		9.6
133	粮油	调味酱	辣酱	20150424	1		14.3
1083	蔬果	水果	苹果类	20150424	2.014		11.98
1083	文体	学生用品	修正液/带	20150424	1		4.7
1793	文体	球类配件	网球	20150424	1		9
127	蔬果	蔬菜	花果	20150424	0.894		1.98
2433	蔬果	蔬菜	鲜调味	20150424	0.166		3.56
127	休闲	膨化点心	袋装薯片	20150424	1		3.9
2518	蔬果	加工豆类	豆腐	20150424	2		1.5
1715	休闲	饼干	曲奇	20150424	1		6.9
814	休闲	膨化点心	袋装薯片	20150424	1		3.9
627	蔬果	蔬菜	叶菜	20150424	0.252		9.96
814	休闲	即食熟制品	蛋类	20150424	7		1.1
2519	蔬果	水果	进口水果	20150424	0.838		39.8
2519	休闲	巧克力	黑/纯巧克力	20150424	1		12
304	蔬果	水果	瓜类	20150424	0.7		20
913	粮油	酱菜类	榨菜	20150424	1		0.5
183	粮油	五谷杂粮	杂粮	20150424	1.352		6.98
1715	休闲	果冻	吸吸冻	20150424	0.378		31.8
1083	粮油	液体调料	生抽酱油	20150424	5		4.5
626	粮油	酱菜类	榨菜	20150424	4		2.7
626	洗化	口腔卫生用品	成人牙膏	20150424	1		4.9
199	休闲	糕点	散称糕点	20150424	0.366		15.8
2520	肉禽	猪肉	鲜猪肉	20150424	0.984		19.8
2455	蔬果	蔬菜	叶菜	20150424	0.372		5.8
2201	洗化	纸制品	软抽纸巾	20150424	1		15.7
55	蔬果	蔬菜	花果	20150424	1.04		2.58
2433	蔬果	蔬菜	根茎	20150424	0.54		2.56
2433	蔬果	蔬菜	鲜调味	20150424	0.444		6.56
1153	洗化	浴厕厨清洁剂	消毒剂	20150424	1		3.5
646	洗化	婴幼儿用品	婴幼儿沐浴露	20150424	1		22
227	蔬果	蔬菜	花果	20150424	1.11		1.98
227	洗化	口腔卫生用品	成人牙膏	20150424	1		13.9
99	家居	塑料餐具	无盖塑料杯	20150424	1		5.9
792	日配	常温乳品	利乐枕纯奶	20150424	16		2.7
1950	蔬果	蔬菜	根茎	20150424	0.422		6.56
91	洗化	浴厕厨清洁剂	洁厕剂	20150424	1		19.9
205	蔬果	水果	其它水果	20150424	0.844		11.98
24	休闲	炒货	去壳花生	20150424	0.25		23.8
1310	休闲	即食熟制品	鱼类	20150424	0.09		55.8
2521	蔬果	蔬菜	根茎	20150424	0.634		5.56
2521	蔬果	蔬菜	根茎	20150424	0.538		5
2118	休闲	饼干	钙奶	20150424	1		3.9
210	蔬果	蔬菜	根茎	20150424	0.365		6.56
210	日配	蛋类	新鲜蛋品	20150424	0.904		14
235	休闲	炒货	其他炒货	20150424	0.338		35.8
235	洗化	口腔卫生用品	儿童牙膏	20150424	1		6.9
2522	冲调	冲调食品	核桃粉/糊	20150424	1		32
339	休闲	炒货	其他炒货	20150424	0.158		35
151	蔬果	蔬菜	花果	20150424	0.422		5
2407	蔬果	蔬菜	叶菜	20150424	0.432		2.56
205	蔬果	蔬菜	根茎	20150424	0.524		20
205	酒饮	葡萄/果酒	水果酒	20150424	1		12.9
205	酒饮	黄酒	普通黄酒	20150424	1		18.9
255	蔬果	蔬菜	菌菇类	20150424	0.694		16.8
2521	蔬果	蔬菜	芽菜	20150424	0.378		1.48
1731	熟食	现制中式面点	现制蒸类	20150424	1.389		6
2523	蔬果	蔬菜	花果	20150424	0.39		5.8
2524	蔬果	蔬菜	根茎	20150424	1.068		2.56
719	熟食	凉拌熟食	凉拌素食	20150424	0.386		20
2523	蔬果	蔬菜	叶菜	20150424	0.502		12
1285	蔬果	蔬菜	叶菜	20150424	0.48		5.6
1987	蔬果	蔬菜	花果	20150424	0.336		9.6
453	肉禽	猪肉	猪肉丝馅片	20150424	0.31		29.8
835	蔬果	蔬菜	根茎	20150424	0.29		20
835	粮油	五谷杂粮	杂粮粉	20150424	0.914		4.58
235	洗化	洗护发用品	洗发水	20150424	1		79.9
1455	蔬果	蔬菜	花果	20150424	0.972		7.6
740	蔬果	水果	瓜类	20150424	1.954		3.98
339	蔬果	蔬菜	叶菜	20150424	0.376		5.6
20	针织	女内衣裤	简装女内裤	20150424	1		7.5
400	蔬果	蔬菜	菌菇类	20150424	0.344		16.8
527	蔬果	蔬菜	花果	20150424	0.896		5.8
2525	日配	冷藏乳品	冷藏加味酸乳	20150424	1		22.9
835	蔬果	蔬菜	叶菜	20150424	0.556		2.56
835	粮油	五谷杂粮	散称白米	20150424	0.824		5.58
1122	日配	蛋类	新鲜蛋品	20150424	1.554		6.78
127	蔬果	蔬菜	花果	20150424	0.468		5.8
913	休闲	膨化点心	袋装薯片	20150424	0.258		39.6
983	休闲	糕点	蛋糕	20150424	0.222		51.6
183	粮油	五谷杂粮	杂粮	20150424	1		9.5
1316	冲调	奶粉	全脂奶粉	20150424	1		19.9
133	粮油	调味酱	甜面/豆瓣酱	20150424	1		2
2455	日配	蛋类	新鲜蛋品	20150424	1.216		6.78
1470	休闲	糖果	其他糖果	20150424	1		3.5
93	蔬果	蔬菜	菌菇类	20150424	0.188		9
93	熟食	现制中式面点	现制蒸类	20150424	4		0.5
93	粮油	五谷杂粮	杂粮	20150424	0.702		13.8
1715	休闲	糕点	蛋卷	20150424	1		6.3
814	休闲	膨化点心	袋装薯片	20150424	1		4
2516	日配	常温乳品	利乐砖营养奶	20150424	15		3.8
2455	日配	冷冻点心	冷冻面食	20150424	1		18.9
2433	蔬果	蔬菜	根茎	20150424	1.032		6.56
255	蔬果	蔬菜	根茎	20150424	0.958		3.96
55	蔬果	蔬菜	花果	20150424	0.434		9.6
55	洗化	卫生巾	套装卫生巾	20150424	4		1.9
91	日配	蛋类	咸蛋	20150424	1		8.9
1950	粮油	酱菜类	榨菜	20150424	1		0.5
227	蔬果	蔬菜	芽菜	20150424	0.558		1.48
1285	蔬果	蔬菜	叶菜	20150424	0.475		5.8
1759	熟食	凉拌熟食	凉拌素食	20150424	0.68		20
1759	日配	冷藏乳品	冷藏乳酸菌	20150424	1		9.9
199	熟食	现制中式面点	现制蒸类	20150424	0.397		6
199	休闲	糕点	中式糕点	20150424	0.344		19.6
255	蔬果	蔬菜	根茎	20150424	0.542		5
55	洗化	纸制品	无芯纸	20150424	1		1.7
2118	蔬果	水果	桃/李类	20150424	0.682		9.96
2523	蔬果	蔬菜	花果	20150424	0.79		2.58
91	洗化	洗护发用品	洗发水	20150424	1		14.9
24	蔬果	蔬菜	其它蔬菜	20150424	0.154		12
719	洗化	鞋类护理用品	其它皮革护理	20150424	1		13.9
1987	蔬果	蔬菜	花果	20150424	0.575		2.58
2518	洗化	纸制品	无芯纸	20150424	1		15.9
1122	蔬果	蔬菜	叶菜	20150424	0.264		6.56
1122	蔬果	蔬菜	芽菜	20150424	0.514		1.48
976	蔬果	蔬菜	根茎	20150424	0.748		3.96
2123	粮油	罐头	八宝粥	20150424	1		3.5
913	粮油	酱菜类	蔬菜	20150424	1		2.7
814	酒饮	果汁饮料	混合果汁饮料	20150424	1		4
626	粮油	酱菜类	蔬菜	20150424	1		3.3
2526	粮油	酱菜类	其它酱菜	20150424	0.266		11.8
190	粮油	液体调料	滴醋	20150424	1		3.8
133	蔬果	水果	网络水果	20150424	0.824		52.08
1521	日配	冷藏乳品	冷藏乳酸菌	20150424	1		12.9
2455	蔬果	蔬菜	花果	20150424	0.418		9.6
93	粮油	酱菜类	笋类	20150424	1		1.7
2527	粮油	五谷杂粮	散称白米	20150424	2.038		6.58
1950	粮油	液体调料	老抽酱油	20150424	1		9.5
2201	酒饮	果汁饮料	植物蛋白饮料	20150424	5		3.8
1122	蔬果	蔬菜	叶菜	20150424	0.557		5.8
913	蔬果	蔬菜	花果	20150424	0.33		9.6
913	粮油	酱菜类	榨菜	20150424	1		0.5
